id,medication_name,medication_ndc,brand_generic,category,specialty,created_at
764249f5-013f-4ffb-b630-6e263bc215c9,Darifenacin 7.5mg,00078-0419-34,Generic,Antimuscarinics,Urology,2025-03-31 10:39:56.376706+00
76928677-efd4-4ef0-9c44-e70c80d64370,Thrombin 20,000units,00009-0869-01,Generic,Hemostatic agents,2025-03-31 10:39:56.376706+00
76d48f12-1eb6-4395-bc9a-a2c57da6fd43,Eloxatin 100mg/20mL,00024-0590-20,Brand,Platinum compounds,Oncology,2025-03-31 10:39:56.376706+00
76ea5283-9b41-467f-8ff0-19ec71c54e5e,Razadyne 8mg,50458-0394-60,Brand,Neurocognitive medications,General Medicine,2025-03-31 10:39:56.376706+00
77c20cb3-68e8-4805-ba65-2e5b31ca4fc5,Thrombin-JMI 20,000units,00016-1317-10,Brand,Hemostatic agents,2025-03-31 10:39:56.376706+00
781675c2-1344-4b1d-a5a4-28a4dc1eb10e,Amitiza 24mcg,00023-3975-10,Brand,Motility agents,Gastroenterology,2025-03-31 10:39:56.376706+00
7848361b-4928-49af-9475-6e0a5a7812d7,Celecoxib 200mg,00093-7165-01,Generic,NSAIDs,Orthopedic Surgery,2025-03-31 10:39:56.376706+00
78bbba06-b274-41c9-80c5-b70dc55628ad,Dinoprostone Cervical Gel 0.5mg,00009-3359-01,Generic,Labor/delivery medications,Obstetrics & Gynecology,2025-03-31 10:39:56.376706+00
79246714-3df5-4b4e-98bc-41a66af26acd,Prolia 60mg/mL,55513-0710-01,Brand,Bone metabolism medications,Orthopedic Surgery,2025-03-31 10:39:56.376706+00
79623a06-68f9-4a70-ac37-286ce7853ac6,Cipro 500mg,00026-8513-51,Brand,Antibiotics,Internal Medicine,2025-03-31 10:39:56.376706+00
7a5e0957-5af6-4790-9bab-6a5b9fb5a977,Methylergonovine 0.2mg,00517-0901-25,Generic,Labor/delivery medications,Obstetrics & Gynecology,2025-03-31 10:39:56.376706+00
7a942a5a-dae9-48b9-bcf4-b686577b43f0,Neurontin 300mg,00071-0774-24,Brand,Neuropathic pain medications,Neurology,2025-03-31 10:39:56.376706+00
7af389c8-7eae-4413-ac8e-953ce831e299,Fosamax 70mg,00006-0072-44,Brand,Bone metabolism medications,Orthopedic Surgery,2025-03-31 10:39:56.376706+00
7b9852ac-cf5c-472e-9c2a-a9e923d9970f,Metformin 500mg,00093-7149-01,Generic,Antidiabetics,Internal Medicine,2025-03-31 10:39:56.376706+00
7c5597ae-d316-4059-a64a-7f356f8a3900,Benadryl 50mg/mL,63739-0590-10,Brand,Emergency medications,Radiology,2025-03-31 10:39:56.376706+00
7d6c6271-0139-4c51-820d-9db6c12c5a7d,Alendronate 70mg,00093-5171-56,Generic,Bone metabolism medications,Orthopedic Surgery,2025-03-31 10:39:56.376706+00
7d849cf1-7e53-496c-b353-b2fe2ab461eb,Phenergan 25mg,00603-3176-21,Brand,Anti-nauseants,General Surgery,2025-03-31 10:39:56.376706+00
7dfab19e-f153-40fc-924b-cde6b6e54305,Septocaine 4%/1:100,000,00186-0005-01,Brand,Local anesthetics,2025-03-31 10:39:56.376706+00
7e1d6ebc-3d02-433f-b9b5-647f0fdf9c9b,Vasotec 10mg,00006-0014-54,Brand,ACE inhibitors/ARBs,Cardiology,2025-03-31 10:39:56.376706+00
7e644e52-b87c-4cbe-b051-3725dbc36383,Geodon 40mg,00049-3960-30,Brand,Antipsychotics,Psychiatry,2025-03-31 10:39:56.376706+00
7ea49982-711f-4ba4-b498-4d4f880f48fd,Gastrografin 66%,00270-0479-01,Brand,Contrast agents,Radiology,2025-03-31 10:39:56.376706+00
7fba1c31-9708-4819-860b-3e95d4766b2d,Opdivo 100mg/10mL,00003-3772-11,Brand,Biologics,Oncology,2025-03-31 10:39:56.376706+00
813e1693-8329-457e-9cb2-3056450e1592,Lamisil 1% cream,00067-3998-42,Brand,Antifungals,Dermatology,2025-03-31 10:39:56.376706+00
8154521d-892d-4401-b867-3b3dfa318038,Epinephrine 1mg/mL,00409-7241-01,Generic,Emergency medications,Radiology,2025-03-31 10:39:56.376706+00
816f8482-50db-4bee-8095-c3c7dbdb1fb3,Medroxyprogesterone Acetate Inj 150mg/mL,00517-0031-01,Generic,Contraceptives,Obstetrics & Gynecology,2025-03-31 10:39:56.376706+00
822138d4-c41e-4b3f-833d-5f0bb64e002c,Warfarin 5mg,00093-1685-01,Generic,Antiplatelet/Anticoagulants,Cardiology,2025-03-31 10:39:56.376706+00
82329064-5ae1-4740-b4bf-551502010cf0,Xylocaine 1%,00186-0676-01,Brand,Local anesthetics,General Surgery,2025-03-31 10:39:56.376706+00
83430aee-5c3b-4901-ae70-1f29dd284c47,Novantrone 20mg/10mL,00703-4602-01,Brand,Anthracyclines,Oncology,2025-03-31 10:39:56.376706+00
83f515fa-4328-4be0-a7bf-1ff42f50b388,Tramadol 50mg,00093-0058-01,Generic,Pain medications,General Surgery,2025-03-31 10:39:56.376706+00
84083dc3-c764-41d1-8a31-8a67c72ca5d7,Hytone 2.5% cream,00168-0084-04,Brand,Topical corticosteroids,Dermatology,2025-03-31 10:39:56.376706+00
842a7910-1198-4315-a45b-7b821ebd2922,Docusate sodium 100mg,00093-0951-01,Generic,Postoperative medications,General Surgery,2025-03-31 10:39:56.376706+00
842d3ed2-ef25-4ca2-8b34-f2164cf30fe1,Paclitaxel 100mg/16.7mL,00703-4754-01,Generic,Antimicrotubule agents,Oncology,2025-03-31 10:39:56.376706+00
848e64be-0fa4-48db-a047-d946489d7297,Xopenex HFA 45mcg/inh,00281-0197-47,Brand,Bronchodilators,Pulmonology,2025-03-31 10:39:56.376706+00
85120610-ea64-48c8-b763-813fa4b1e18c,Pacerone 200mg,00245-0070-11,Brand,Antiarrhythmics,Cardiology,2025-03-31 10:39:56.376706+00
85439d7a-56ed-4f48-bb23-64c6af272e10,Iopamidol 370mg I/mL,00270-1371-50,Generic,Contrast agents,Radiology,2025-03-31 10:39:56.376706+00
8599c30f-0192-45ed-8569-2b5b7a2f2080,Flomax 0.4mg,00024-4220-30,Brand,Alpha blockers,Urology,2025-03-31 10:39:56.376706+00
862522b0-962e-4e81-8494-f533a505f6fa,Elidel 1% cream,00078-0456-96,Brand,Psoriasis treatments,Dermatology,2025-03-31 10:39:56.376706+00
86eab9f3-79c6-44bc-b84a-92dfbe0b17c4,Memantine 10mg,00093-5506-01,Generic,Neurocognitive medications,General Medicine,2025-03-31 10:39:56.376706+00
8760ec83-9346-489a-9c0d-5750e1591002,Clindamycin Vaginal 2%,00093-9157-16,Generic,Anti-infectives,Obstetrics & Gynecology,2025-03-31 10:39:56.376706+00
877acc70-4e4d-4496-a6af-bca0a403475b,Zyprexa 10mg,00002-4117-30,Brand,Antipsychotics,Psychiatry,2025-03-31 10:39:56.376706+00
87bd4c62-70bd-47ad-a145-aebc54d64fff,Mupirocin 2% ointment,00093-1034-15,Generic,Antibiotics,Dermatology,2025-03-31 10:39:56.376706+00
87c924f6-308b-47c2-931b-80e8d7d79adb,Forane,10019-0360-60,Brand,General anesthetics,Anesthesiology,2025-03-31 10:39:56.376706+00
87d47f0e-8f06-4b1b-afd6-634ae4ccbfab,Dotarem 376.9mg/mL,59535-0050-10,Brand,Contrast agents,Radiology,2025-03-31 10:39:56.376706+00
886533a6-bbb8-4a79-9392-48d007cd9011,Norcuron 10mg,00052-0441-01,Brand,Neuromuscular blockers,Anesthesiology,2025-03-31 10:39:56.376706+00
887e3a59-1bc0-42f7-b75f-af39dfdf9ea5,Trulance 3mg,55566-7000-30,Brand,Motility agents,Gastroenterology,2025-03-31 10:39:56.376706+00
88fe85f1-8f25-44ad-a4a4-a559db184a11,Vecuronium 10mg,00409-6702-01,Generic,Neuromuscular blockers,Anesthesiology,2025-03-31 10:39:56.376706+00
8a5b2ad2-7eed-4f9c-84b5-3bedaf3c458e,Olanzapine 10mg,00093-7231-56,Generic,Antipsychotics,Psychiatry,2025-03-31 10:39:56.376706+00
8ae76c88-1ecf-4bf7-a754-0d4037e99942,Lialda 1.2g,00023-5850-18,Brand,Inflammatory bowel disease,General Medicine,2025-03-31 10:39:56.376706+00
8afb460c-76dc-42f8-bf82-38c5409f351d,Piperacillin/Tazobactam 4.5g,00409-7709-21,Generic,Antibiotics,General Surgery,2025-03-31 10:39:56.376706+00
8b5ecf4c-4152-4528-ae8f-54215b3bfd21,Hemabate 250mcg/mL,00009-0856-04,Brand,Labor/delivery medications,Obstetrics & Gynecology,2025-03-31 10:39:56.376706+00
8b9ca711-965e-4b08-8967-1f51f4747389,Olsalazine 250mg,68682-0330-50,Generic,IBD maintenance,Gastroenterology,2025-03-31 10:39:56.376706+00
8bd6e7b6-277d-4b6b-a132-cff60d9ad620,Lorazepam 1mg,00093-0078-01,Generic,Anxiolytics,Psychiatry,2025-03-31 10:39:56.376706+00
8bdc7c26-9ced-42e4-9c3f-5c0c273200f4,Empagliflozin 10mg,00597-0152-30,Generic,Antidiabetics,Internal Medicine,2025-03-31 10:39:56.376706+00
8bdf1208-2b5c-4ad5-b74b-1fe24a5ea843,Progesterone 100mg,00093-9150-01,Generic,Hormone therapies,Obstetrics & Gynecology,2025-03-31 10:39:56.376706+00
8cdbfbe7-3300-4331-9d9a-b653b5a9ba34,Depo-Provera 150mg/mL,00009-0626-01,Brand,Contraceptives,Obstetrics & Gynecology,2025-03-31 10:39:56.376706+00
8d191eef-c3ac-45a6-acdf-8677cfa70d2d,Neurontin 300mg,00071-0774-20,Brand,Analgesics,Orthopedic Surgery,2025-03-31 10:39:56.376706+00
8d47cba8-174e-42da-a904-149b4d9c186c,Benzocaine 20% spray,76138-0753-30,Generic,Local anesthetics,General Surgery,2025-03-31 10:39:56.376706+00
8d571595-ac0b-40c9-a116-11a9e6113a2f,Synthroid 100mcg,00074-6594-90,Brand,Endocrine medications,Internal Medicine,2025-03-31 10:39:56.376706+00
8d9d29ea-c37e-4f66-bb1c-7809b831d277,Ampicillin/Sulbactam 3g,00409-0203-01,Generic,Antibiotics,General Surgery,2025-03-31 10:39:56.376706+00
8dbfd9e2-a079-4d3f-866c-cfc9de85a5ac,Vinblastine 10mg,63323-0257-10,Generic,Antimicrotubule agents,Oncology,2025-03-31 10:39:56.376706+00
8e3fb817-456c-4138-b2ee-ee392ffcac43,Metronidazole 500mg,00093-2107-05,Generic,Anti-infectives,Obstetrics & Gynecology,2025-03-31 10:39:56.376706+00
8e6cae2f-72fc-494a-acc0-fccc336565b8,Simvastatin 40mg,00093-7460-56,Generic,Lipid-lowering medications,Internal Medicine,2025-03-31 10:39:56.376706+00
8e985065-e90f-4a60-8c24-788b757ef0c3,Oxytocin Injection 10 units/mL,00409-2701-10,Generic,Labor/delivery medications,Obstetrics & Gynecology,2025-03-31 10:39:56.376706+00
8fbe58a6-c7d9-465c-b5b5-5d935029f955,Gabapentin 300mg,00093-1043-01,Generic,Neuropathic pain medications,Neurology,2025-03-31 10:39:56.376706+00
90296db1-c3a0-456e-9c21-3facaef695f9,Rituxan 100mg/10mL,50242-0051-21,Brand,Biologics,Oncology,2025-03-31 10:39:56.376706+00
9189ff03-5e93-4efa-a2e3-ccc61599124f,Ethinyl Estradiol/Levonorgestrel 0.03/0.15,00555-9010-58,Generic,Contraceptives,Obstetrics & Gynecology,2025-03-31 10:39:56.376706+00
9205fb71-7cef-4739-a917-5c077b360c89,Avastin 100mg/4mL,50242-0060-01,Brand,Biologics,Oncology,2025-03-31 10:39:56.376706+00
930f92cc-5990-4539-a575-138ba988c617,Eryderm 2% solution,00456-0682-60,Brand,Antibiotics,Dermatology,2025-03-31 10:39:56.376706+00
938d9945-944b-4fba-b3ac-0914c4a72272,Gemfibrozil 600mg,00093-7424-98,Generic,Lipid-lowering medications,Cardiology,2025-03-31 10:39:56.376706+00
93cb4120-a55f-4d2d-9dbe-a0843e0fe195,Cetirizine 10mg,00093-7298-01,Generic,Allergy medications,Internal Medicine,2025-03-31 10:39:56.376706+00
947fe13f-8b8d-4326-b7ae-38aa81ea146b,Topamax 25mg,50458-0639-30,Brand,Migraine medications,Neurology,2025-03-31 10:39:56.376706+00
9541e11a-2e84-427f-9ad6-d1f805504311,Duramorph 10mg/mL,76045-0001-10,Brand,Opioid analgesics,Anesthesiology,2025-03-31 10:39:56.376706+00
95478cb7-cfab-4335-986f-142e366727b4,Bactrim DS 800/160mg,00004-0089-20,Brand,Antibiotics,Internal Medicine,2025-03-31 10:39:56.376706+00
95982997-6461-4fc8-8833-8b932c205d5d,Loratadine 10mg,00093-7253-01,Generic,Allergy medications,Internal Medicine,2025-03-31 10:39:56.376706+00
95b3f578-49f6-4ba5-8692-808433417f5e,Spiriva 18mcg,00597-0160-30,Brand,Bronchodilators,Pulmonology,2025-03-31 10:39:56.376706+00
95d4cd17-58dd-4026-8112-4b8b1a69d7e6,Soma 350mg,00185-0262-01,Brand,Muscle relaxants,Orthopedic Surgery,2025-03-31 10:39:56.376706+00
96d1d549-2136-4013-9096-c5cf6fec7117,Tofacitinib 10mg,00069-1002-01,Generic,IBD medications,Gastroenterology,2025-03-31 10:39:56.376706+00
972ed7f3-0b50-43ae-93ee-ae1e0cdc771a,Xeloda 500mg,00004-1101-50,Brand,Antimetabolites,Oncology,2025-03-31 10:39:56.376706+00
973f8cf7-1c99-4bb7-8886-22e650c69d0b,Metoclopramide 10mg,00093-2203-01,Generic,Postoperative medications,General Surgery,2025-03-31 10:39:56.376706+00
97b18c45-8d0b-41e2-ab82-7a0307865618,Linaclotide 145mcg,00023-6169-30,Generic,Motility agents,Gastroenterology,2025-03-31 10:39:56.376706+00
97b7c64a-9885-4364-9b99-de12fd400e72,Rosuvastatin 20mg,00093-7523-56,Generic,Lipid-lowering medications,Internal Medicine,2025-03-31 10:39:56.376706+00
97e63f59-0665-48a8-8557-952df7af1457,Galantamine 8mg,00093-7170-56,Generic,Neurocognitive medications,General Medicine,2025-03-31 10:39:56.376706+00
98ac7804-1a87-4c6e-ba51-52f751ab189d,Tranexamic acid 1g/10mL,63323-0272-10,Generic,Hemostatic agents,General Surgery,2025-03-31 10:39:56.376706+00
98bdeef7-262b-48dd-80b1-e90f67fae8ac,Surgicel,00183-0383-01,Brand,Hemostatic agents,General Surgery,2025-03-31 10:39:56.376706+00
994fbfcb-aadd-4a75-8408-1e87e28286ce,Cistplatin lipusomal 50mg/20mL,43598-0275-01,Brand,Platinum compounds,Oncology,2025-03-31 10:39:56.376706+00
99ea533f-6285-4436-a5cb-71925fb265c1,Effexor XR 75mg,00008-0837-20,Brand,Neuropathic pain medications,Neurology,2025-03-31 10:39:56.376706+00
9a7b4bd0-7ea5-4bc7-bb15-b0c5eab745cd,Accolate 20mg,00310-0401-30,Brand,Leukotriene modifiers,Pulmonology,2025-03-31 10:39:56.376706+00
9abb7d41-4fc7-4d82-9547-12d641b7aa89,Sevoflurane,00469-1190-60,Generic,Anesthetics,General Surgery,2025-03-31 10:39:56.376706+00
9ae323b1-c2a3-4a7c-b75e-c0e8061f2150,Spiriva 1.25mcg,00597-0160-30,Brand,Respiratory medications,Internal Medicine,2025-03-31 10:39:56.376706+00
9b0fecb2-aa4f-48f4-b459-c4a627735d61,Betamethasone 6mg/mL,00409-1316-01,Generic,Corticosteroids,Orthopedic Surgery,2025-03-31 10:39:56.376706+00
9b53bbfe-2ba5-48c5-927f-e0b313ea9f96,Norvasc 5mg,00069-1530-68,Brand,Antihypertensives,Internal Medicine,2025-03-31 10:39:56.376706+00
9b9c43fd-8bdb-41bb-8767-178edd4ffea3,Zofran 4mg,00173-0447-00,Brand,Postoperative medications,General Surgery,2025-03-31 10:39:56.376706+00
9bd2c65e-c167-4b84-8969-e385bc814b3b,Isotretinoin 40mg,00093-5845-56,Generic,Acne treatments,Dermatology,2025-03-31 10:39:56.376706+00
9bf5b636-6182-4db4-ac53-b5913228c0ea,Lioresal 10mg,00078-0350-05,Brand,Muscle relaxants,Orthopedic Surgery,2025-03-31 10:39:56.376706+00
9c45f193-51da-4939-babd-9d7ce489d084,Trastuzumab 440mg,00004-0132-06,Generic,Biologics,Oncology,2025-03-31 10:39:56.376706+00
9c6aee1f-fa10-438b-8cb1-d95b7f40bc91,Flonase 50mcg,00173-0453-60,Brand,Allergy medications,Internal Medicine,2025-03-31 10:39:56.376706+00
9cda3c06-c591-4ddc-bca1-8216bd22ce5c,Dovonex 0.005% ointment,00072-1303-30,Brand,Psoriasis treatments,Dermatology,2025-03-31 10:39:56.376706+00
9d693dc0-02cc-4368-b680-144bd30792cc,Bevacizumab 100mg/4mL,50242-0060-01,Generic,Biologics,Oncology,2025-03-31 10:39:56.376706+00
9d87069d-d95d-4697-a30e-425e970015b8,Macrobid 100mg,52427-0285-01,Brand,Urinary analgesics/antibiotics,Urology,2025-03-31 10:39:56.376706+00
9e48f34a-dbaf-4b47-a340-f98bb69b5801,Glimepiride 4mg,00093-7270-01,Generic,Endocrine medications,Internal Medicine,2025-03-31 10:39:56.376706+00
9e50cdda-8802-41f6-9e6d-bcf162ccf7dc,Versed 2mg/2mL,00004-6967-02,Brand,Procedural sedation,Radiology,2025-03-31 10:39:56.376706+00
9ece9e91-1174-4cdd-9561-d74629edb731,Tisseel 4mL,00944-0374-01,Brand,Hemostatic agents,General Surgery,2025-03-31 10:39:56.376706+00
9ed1099c-08b7-4fa9-a790-6f2da540a28c,Omeprazole 20mg,00093-7260-56,Generic,Acid suppressants,Gastroenterology,2025-03-31 10:39:56.376706+00
9efd367c-8ddc-417b-80ec-0a33b3c7003e,Cleocin Vaginal 2%,00009-0758-07,Brand,Anti-infectives,Obstetrics & Gynecology,2025-03-31 10:39:56.376706+00
9f36ee4f-3acf-4cd4-90fb-6dd4ccda6d6e,Dexamethasone 4mg,00093-7054-01,Generic,Corticosteroids,Orthopedic Surgery,2025-03-31 10:39:56.376706+00
a013a813-272f-4afe-b0e5-fdd96d3d52ca,Metoclopramide 5mg/mL,00409-3414-01,Generic,Anti-emetics,Anesthesiology,2025-03-31 10:39:56.376706+00
a020e569-baf3-4993-868d-e40bb20372d2,Lisinopril 10mg,00093-0130-01,Generic,Antihypertensives,Internal Medicine,2025-03-31 10:39:56.376706+00
a0309577-bcee-4415-a39f-010f0df36c7b,Imitrex 50mg,00173-0735-02,Brand,Migraine medications,Neurology,2025-03-31 10:39:56.376706+00
a0353855-fd0f-4d21-bc51-1653ef743646,Cinqair 100mg/10mL,00009-0225-01,Brand,Biologics,Pulmonology,2025-03-31 10:39:56.376706+00
a07df9ee-65fa-4114-b37d-ff2659dbcca4,Nesacaine 3%,63323-0214-02,Brand,Local anesthetics,Anesthesiology,2025-03-31 10:39:56.376706+00
a088fa6e-7547-4ada-a89b-1d45701e5fbb,Robaxin 750mg,55694-8001-01,Brand,Muscle relaxants,Orthopedic Surgery,2025-03-31 10:39:56.376706+00
a174908b-7261-4645-a1ac-f3202821a822,Viagra 50mg,00069-4200-30,Brand,PDE5 inhibitors,Urology,2025-03-31 10:39:56.376706+00
a18da831-9f4c-463a-b468-9a250143490b,Amiodarone 200mg,00093-0645-01,Generic,Antiarrhythmics,Cardiology,2025-03-31 10:39:56.376706+00
a1ffe22d-c9d1-40b3-8980-75e15ca88b8c,Oxycodone/Acetaminophen 10/325mg,00093-5767-01,Generic,Analgesics,Orthopedic Surgery,2025-03-31 10:39:56.376706+00
a2405a38-1f92-4df1-a5eb-faa3b5d528ff,Fosfomycin 3g packet,00187-5852-01,Generic,Urinary analgesics/antibiotics,Urology,2025-03-31 10:39:56.376706+00
a2e5a798-6ba4-4615-9778-78365f15ec67,Proventil HFA,00085-1132-01,Brand,Respiratory medications,Internal Medicine,2025-03-31 10:39:56.376706+00
a409c964-4478-40af-b48e-49b071f8b507,Methylprednisolone 4mg,00093-7043-01,Generic,Corticosteroids,Orthopedic Surgery,2025-03-31 10:39:56.376706+00
a5383bb8-f5c2-4c76-8948-41c1e367963f,Amoxicillin 500mg,00093-0723-01,Generic,Antibiotics,Internal Medicine,2025-03-31 10:39:56.376706+00
a5957881-ca33-48d2-8d64-8e475ab9a8c9,Dextroamphetamine/Amphetamine XR 20mg,00093-5857-01,Generic,ADHD medications,Psychiatry,2025-03-31 10:39:56.376706+00
a63869f2-e66e-45ea-a77d-18e9f7cf6a89,Flumazenil 0.1mg/mL,00409-1798-02,Generic,Reversal agents,Radiology,2025-03-31 10:39:56.376706+00
a657b7a8-63cf-40df-9a16-957dd78bb842,Azithromycin 250mg,00093-7147-29,Generic,Antibiotics,Internal Medicine,2025-03-31 10:39:56.376706+00
a6c795d9-a4af-4102-a03a-8423b60ddc98,Oxycodone 5mg,00093-5715-01,Generic,Pain medications,General Surgery,2025-03-31 10:39:56.376706+00
a6f1cd56-181a-4e90-aded-17f7b51564b3,Zoloft 50mg,00049-4960-30,Brand,Mental health,General Medicine,2025-03-31 10:39:56.376706+00
a71055f2-90fe-4167-9ec2-4f16e59a87a1,Tambocor 50mg,00089-0215-22,Brand,Antiarrhythmics,Cardiology,2025-03-31 10:39:56.376706+00
a71814bc-59ea-45f2-afc6-9eb3fcf2ff36,Sildenafil 50mg,00093-5467-09,Generic,PDE5 inhibitors,Urology,2025-03-31 10:39:56.376706+00
a73fcc36-4dce-4899-9b7d-e81985a77dc8,Emend 125mg,00006-0125-02,Brand,Anti-nauseants,General Surgery,2025-03-31 10:39:56.376706+00
a74bdb9e-9070-4673-aba9-6710a1854ea9,Ancef 1g,00007-3259-01,Brand,Intraoperative medications,General Surgery,2025-03-31 10:39:56.376706+00
a779c065-446d-4c8e-a5bf-d34dea835582,Mirapex 1mg,00006-0196-61,Brand,Parkinson's medications,Neurology,2025-03-31 10:39:56.376706+00
a86a43a3-df97-4caf-9693-5440cf6cbd4b,Nexium 40mg,00186-5020-31,Brand,Acid suppressants,Gastroenterology,2025-03-31 10:39:56.376706+00
a89a50a6-1d06-4915-b9f0-992a9c9ce0be,Tylenol 500mg,50580-0501-02,Brand,Pain medications,General Surgery,2025-03-31 10:39:56.376706+00
a8d025b1-656d-43dc-ace8-533c464a90d7,Entocort EC 9mg,00186-0672-03,Brand,Inflammatory bowel disease,General Medicine,2025-03-31 10:39:56.376706+00
a8ed9301-cbc6-438c-9156-b88df91d1a22,Rocuronium 10mg/mL,00409-9929-01,Generic,Intraoperative medications,General Surgery,2025-03-31 10:39:56.376706+00
a951a46e-33d0-4f40-bef1-443f20768274,Zofran ODT 4mg,00173-0865-00,Brand,Anti-nauseants,General Surgery,2025-03-31 10:39:56.376706+00
a979b2d6-bc38-49ef-9c7e-1834439663ad,Paraplatin 450mg/45mL,00015-3216-30,Brand,Platinum compounds,Oncology,2025-03-31 10:39:56.376706+00
aa101b85-713d-47ad-a7e9-aed2e588f3a6,Nucala 100mg,00173-0892-01,Brand,Biologics,Pulmonology,2025-03-31 10:39:56.376706+00
aa345644-1d22-4b61-8ba3-1323cfc8d037,Prochlorperazine 10mg,00093-5338-01,Generic,Anti-nauseants,General Surgery,2025-03-31 10:39:56.376706+00
aa408926-e995-427c-af81-fa93db19f6ba,Glucophage 500mg,00087-6060-05,Brand,Antidiabetics,Internal Medicine,2025-03-31 10:39:56.376706+00
aa7f1b49-c6e6-4fdb-9d3d-802a9c523d1f,Methotrexate LPF 25mg/mL,63323-0120-10,Brand,Antimetabolites,Oncology,2025-03-31 10:39:56.376706+00
aaaf11e6-f576-43d0-844a-c6aefe1fd08b,Keytruda 100mg/4mL,00006-3025-02,Brand,Biologics,Oncology,2025-03-31 10:39:56.376706+00
aabdc7d7-7c6d-41d9-86cb-8e4e89acd8de,Topiramate 100mg,00093-7129-01,Generic,Anticonvulsants,Neurology,2025-03-31 10:39:56.376706+00
aace2902-44d4-4b15-9347-8e5d2214971b,Methotrexate 25mg/mL,00555-0572-01,Generic,Antimetabolites,Oncology,2025-03-31 10:39:56.376706+00
aadc4b2d-36b1-4ba5-875b-2fd472f6cdf2,Entacapone 200mg,00093-5301-06,Generic,Parkinson's medications,Neurology,2025-03-31 10:39:56.376706+00
ab126cbb-2af7-49ab-b7ae-d7fc1309a0bf,Ketoconazole 2% cream,00093-1016-16,Generic,Antifungals,Dermatology,2025-03-31 10:39:56.376706+00
ab1781b4-ff77-4a3b-a202-af9369768201,Carbocaine 1%,63323-0267-17,Brand,Local anesthetics,Anesthesiology,2025-03-31 10:39:56.376706+00
ab372fe8-910b-44c6-87e8-a004ce871d73,Infliximab 100mg,57894-0160-01,Generic,IBD medications,Gastroenterology,2025-03-31 10:39:56.376706+00
ab5db51c-c6e0-42c9-a265-322772682c46,Oxybutynin 5mg,00093-5116-01,Generic,Antimuscarinics,Urology,2025-03-31 10:39:56.376706+00
ab619c85-c2a9-4b25-9f07-842edc9ffecb,Celebrex 200mg,00025-1525-31,Brand,NSAIDs,Orthopedic Surgery,2025-03-31 10:39:56.376706+00
ab734150-a98b-42f8-ab00-30b268580a37,Pravastatin 40mg,00093-7204-56,Generic,Lipid-lowering medications,Internal Medicine,2025-03-31 10:39:56.376706+00
ab9968fd-a43e-4559-80fb-a7ff04cc8b49,Norco 10/325mg,00023-6102-01,Brand,Pain medications,General Surgery,2025-03-31 10:39:56.376706+00
abe9fbe1-02cc-4283-a0b1-eeeae30b83af,Femara 2.5mg,00078-0249-51,Brand,Fertility treatments,Obstetrics & Gynecology,2025-03-31 10:39:56.376706+00
adade969-f82c-445f-86a3-d81ec413ca8d,Mometasone/Formoterol 100/5,00085-7206-01,Generic,Inhaled corticosteroids/LABA,Pulmonology,2025-03-31 10:39:56.376706+00
adba005f-a582-4210-9f3e-80e53da569ab,Robinul 0.2mg/mL,00409-1292-01,Brand,Reversal agents,Anesthesiology,2025-03-31 10:39:56.376706+00
ae002161-ea16-4ed1-9e0c-e3fab5a5c4f7,Morphine 10mg/mL,00409-2593-01,Generic,Opioid analgesics,Anesthesiology,2025-03-31 10:39:56.376706+00
ae176e1f-0a65-47e3-a36d-162eb9682e53,Lidocaine HCl 1%,00409-4270-01,Generic,Anesthetics,General Surgery,2025-03-31 10:39:56.376706+00
ae395ec7-9650-49ef-8add-83edaa323dd7,Halaven 1mg/2mL,62856-0389-01,Brand,Antimicrotubule agents,Oncology,2025-03-31 10:39:56.376706+00
ae3ccd88-738c-4988-8cbc-72f01e3d329b,Amaryl 4mg,00039-0009-13,Brand,Endocrine medications,Internal Medicine,2025-03-31 10:39:56.376706+00
ae3f0dfa-fd5e-495e-b743-e1a1e9c7da09,Avanafil 100mg,62541-0140-30,Generic,PDE5 inhibitors,Urology,2025-03-31 10:39:56.376706+00
aec878bd-3108-45b4-a122-98595c152aa2,Cisatracurium 2mg/mL,00074-3385-05,Generic,Neuromuscular blockers,Anesthesiology,2025-03-31 10:39:56.376706+00
aee0cfc8-22a4-4da7-8ed1-7f36c4808ac8,Fexofenadine 180mg,00093-7472-19,Generic,Allergy medications,Internal Medicine,2025-03-31 10:39:56.376706+00
aeed32aa-06b7-4455-a2a0-5670f4f353c8,Flagyl 500mg,00025-1921-50,Brand,Anti-infectives,Obstetrics & Gynecology,2025-03-31 10:39:56.376706+00
aeefd28e-b172-4354-b25c-09b76eaa122e,Loprox 0.77% cream,10337-0354-29,Brand,Antifungals,Dermatology,2025-03-31 10:39:56.376706+00
afb62cca-8042-43ee-982a-f630ea73edce,Forteo 20mcg,00002-8400-01,Brand,Bone metabolism medications,Orthopedic Surgery,2025-03-31 10:39:56.376706+00
b0190178-b7c4-40d6-a797-5530d24f5f26,Remicade 100mg,57894-0030-01,Brand,IBD medications,Gastroenterology,2025-03-31 10:39:56.376706+00
b0590c10-7cc2-4377-82cf-1cd668a3d126,Sublimaze 50mcg/mL,10019-0037-66,Brand,Intraoperative medications,General Surgery,2025-03-31 10:39:56.376706+00
